document_id,file_name,requirement_id,requirement_text,word_count,extraction_confidence,has_modal,has_number,testable_signal,vague_terms_found,incomplete_signals,subjective_terms_found,seed_label,seed_primary_label,human_label,human_primary_label,review_notes,llm_prediction,llm_rationale,llm_source_span,llm_rewrite,llm_confidence,accepted_by_human,text_quality_alpha_ratio
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0047,Users must enter all required fields,6,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8611111111111112
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0048,The user must enter their NCAR Gatekeeper username.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8431372549019608
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0050,User must be logged in to the portal,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8055555555555556
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0054,The system shall provide a means to request that the user account be deleted from the system.,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8172043010752689
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0055,The system shall notify the portal admin(s) about the delete requests,12,high,True,False,False,about,,,ambiguity,ambiguity,,,,,,,,,,0.8260869565217391
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0056,3.1.5.4 Login to system The system shall require the user to enter their username and password to login to the system.,24,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7627118644067796
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0057,"The user shall be prompted at the beginning of the session for their credentials, once logged in they will not be prompted for additional or different credentials.",27,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8282208588957055
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0058,All login actions shall be protected by using secure data channels,11,high,True,False,False,secure,,,ambiguity,ambiguity,,,,,,,,,,0.8484848484848485
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0059,The system shall lock the account after 3 login attempts.,10,high,True,True,True,,,,clean,clean,,,,,,,,,,0.8070175438596491
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0067,The system shall allow portal administrators the ability to control template submissions rights.,13,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8645833333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0068,3.1.6.3 List Accounts The portal admin shall have the ability to list the user accounts in the system,21,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7623762376237624
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0084,The portal admin shall have the ability to terminate any user’s running jobs.,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8181818181818182
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0086,The system shall assign all user accounts to the scientist role by default.,13,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8266666666666667
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0087,The system shall allow the portal admin to change a user’s role in the system.,16,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.7948717948717948
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0094,The system shall prevent the user from changing object/project values once that project has been used in a model run.,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8205128205128205
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0096,The system shall support the following states,7,high,True,False,False,support,,low,ambiguity; non_testability,ambiguity,,,,,,,,,,0.8666666666666667
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0101,The system shall support 3 types of objects,8,high,True,True,True,support,,,ambiguity,ambiguity,,,,,,,,,,0.813953488372093
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0113,Users can create new dataset project by merging existing objects,10,medium,False,False,False,,,,clean,clean,,,,,,,,,,0.859375
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0114,"Project must be of the same type, list or grid",10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.782608695652174
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0122,The system shall display dataset metadata to allow users to screen data prior to merging operations.,16,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.84
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0124,The user shall specify the type of project during initial setup;,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.828125
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0125,The system shall only allow the user to reference datasets of the same type as specified in the project,19,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8252427184466019
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0126,The user can create new projects.,6,medium,False,False,False,,,,clean,clean,,,,,,,,,,0.8181818181818182
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0127,The system shall allow the user to only select referenced objects that are of the appropriate type,17,high,True,False,False,appropriate,,low,ambiguity; non_testability,ambiguity,,,,,,,,,,0.8367346938775511
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0128,List and Grid types matching shall be enforced.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8297872340425532
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0129,System templates will provide a means of sharing expert knowledge within the portal.,13,medium,False,False,True,,,,clean,clean,,,,,,,,,,0.8452380952380952
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0130,"Not all Object types shall support templates, see specific object details for more details.",14,high,True,False,False,support,,,ambiguity,ambiguity,,,,,,,,,,0.8351648351648352
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0131,Any user of the system shall be able to use a template.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7818181818181819
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0134,The system shall allow the following users to delete templates from the system:,13,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8354430379746836
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0135,The system shall provide portal admin(s) with a list of all system templates by project type.,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8064516129032258
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0136,The system shall provide users with a list of their templates in the system.,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8157894736842105
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0137,Any time a template is used the user shall get their own full private copy of the data,18,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8023255813953488
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0138,The user must supply a new project name when using a template before saving the project.,16,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8181818181818182
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0139,If the template references a non-shared data resource the user must choose a new dataset before saving the project.,20,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8260869565217391
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0141,The system shall support the following projection types,8,high,True,False,False,support,,low,ambiguity; non_testability,ambiguity,,,,,,,,,,0.8727272727272727
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0142,The project must be in an unlocked state,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.825
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0146,The user shall be prompted to delete all projects that reference this project following the candidate project deletion rules.,19,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.848
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0152,The user shall be prompted to delete all projects that reference this object following the candidate object deletion rules.,19,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8455284552845529
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0155,User must upload data files to the system,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8292682926829268
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0157,The system shall not perform any checking or conversion Page 19 of 19,13,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7681159420289855
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0158,The user can create a new object from a subset of a single existing object.,15,medium,False,False,False,,,,clean,clean,,,,,,,,,,0.8
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0159,The system shall display a list of all the objects the user currently has in the system,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8160919540229885
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0160,The system shall display the object details,7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8604651162790697
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0162,The system shall display all the stations for object,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8461538461538461
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0163,The system shall display all the data values for each station,11,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8360655737704918
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0164,The system shall allow the user to delete an unlocked project.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8225806451612904
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0165,The system shall allow the user to delete a locked project under the following conditions:,15,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0166,The system shall delete all associated input and model output data for this project during deletion.,16,high,True,False,False,,,,clean,clean,,,,,,,,,,0.84
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0171,The system shall extract the specified points from the dataset and store them in a new dataset in the system.,20,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8165137614678899
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0175,The system shall provide user interface to manage the observation points,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8611111111111112
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0176,The system shall allow a user to add new data points,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8076923076923077
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0177,The system shall allow a user to edit existing data points,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8275862068965517
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0178,The system shall allow a user to delete existing data points,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0179,The system shall allow the user to delete an unlocked object.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.819672131147541
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0180,The system shall allow the user to delete a locked object under the following conditions:,15,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8314606741573034
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0185,The system shall provide a user interface to manage all parameterization values.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.85
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0217,Must be the same as other input objects,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8205128205128205
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0225,The system shall display a list of all the projects the user currently has in the system,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8181818181818182
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0226,The system shall display the project details,7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8636363636363636
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0229,The system shall allow the user to delete an unlocked data project.,12,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8208955223880597
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0235,The system shall allow user to start a new model run.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.7924528301886793
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0236,The system shall display a list of computational resources to select from.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8378378378378378
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0237,The system shall provide the user with an approximate execution time estimate based on the computational resource selected.,18,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8536585365853658
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0238,The system shall allow the user to monitor and control model runs,12,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8307692307692308
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0239,The system shall display a list of runs currently active for the user,13,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8260869565217391
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0240,The system shall display the overall run status,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.851063829787234
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0241,Daymet model runs shall be monitored on a tile by tile basis.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8032786885245902
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0242,The system shall display the list of tiles for a run.,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7924528301886793
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0243,The system shall maintain the following information for each tile:,10,high,True,False,True,,trailing_colon,low,incompleteness,incompleteness,,,,,,,,,,0.8484848484848485
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0244,The system shall save and display Stdout messages.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.84
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0245,The system shall save and display Stderr messages.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.84
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0246,The system shall allow the user to terminate a model run.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8070175438596491
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0247,The system shall delete all output data associated with the run,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8412698412698413
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0248,The system shall allow a user to restart a model run.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.7924528301886793
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0249,The system shall only permit a run to be restarted under the following conditions:,14,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8292682926829268
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0250,The system shall delete all previous model output prior to starting the run.,13,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8289473684210527
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0255,The systems shall automatically create this object for completed simulation runs,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.875
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0262,The system shall allow the user to download the output data from the portal.,14,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8157894736842105
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0263,The system shall display a list of all the output tiles to the user.,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7941176470588235
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0264,The system shall allow the user to download the data files on a tile by tile basis.,17,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.7951807228915663
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0265,The system shall allow the user to download the data in the native system formats and conventions only.,18,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8252427184466019
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0279,The system shall allow the user to download the data in an EPC file format.,15,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0286,The system shall provide a graphical user interface to manage the output,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8472222222222222
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0287,The system shall provide 1 level of parameter categorization,9,high,True,True,True,,,,clean,clean,,,,,,,,,,0.85
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0288,The system shall provide a list of all parameters for each category,12,high,True,False,True,,,,clean,clean,,,,,,,,,,0.835820895522388
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0289,The system shall allow the user to select individual parameters as needed.,12,high,True,False,False,,,as needed; low,non_testability,non_testability,,,,,,,,,,0.8378378378378378
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0290,The system shall provide a display of the categories a user currently has selected.,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8313253012048193
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0291,The system shall provide a method to add new categories to the project.,13,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8169014084507042
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0292,The system shall provide a method to remove categories from the project.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0295,The system shall display the list of objects the user currently has.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8235294117647058
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0296,The system shall allow the user to view the details of a specific object.,14,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8082191780821918
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0298,The system shall allow the user to modify an unlocked object.,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.819672131147541
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0300,The system shall allow users to delete unlocked objects.,9,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8392857142857143
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0301,The system shall allow users to delete locked objects under the following conditions:,13,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8470588235294118
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0302,The user shall be able to choose to delete all objects referencing this object.,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8227848101265823
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0312,"Cannot be updated, must delete/create new.",7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8095238095238095
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0315,The system shall allow the user to delete unlocked objects.,10,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8305084745762712
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0316,The system shall allow the user to delete locked objects.,10,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8245614035087719
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0317,All dependant objects/projects shall be invalidated,7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8823529411764706
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0319,The system shall change the project to an unlocked state.,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8245614035087719
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0322,The system shall support the following types of events:,9,high,True,False,False,support,trailing_colon,low,ambiguity; incompleteness; non_testability,ambiguity,,,,,,,,,,0.8363636363636363
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0323,Deforestation The user shall specify the intensity value for the event,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8571428571428571
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0328,The user shall be able to create a new disturbance object,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8245614035087719
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0330,The system shall list the user’s objects in the system,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8148148148148148
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0331,The system shall list the object details,7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.85
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0333,The system shall allow users to edit unlocked objects,9,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8490566037735849
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0334,The system shall allow users to edit locked objects,9,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8431372549019608
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0335,The system shall invalidate dependent objects,6,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8888888888888888
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0342,The system shall allow the user to define a simulation topology,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8412698412698413
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0343,The user shall be able to create the following topology options,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8412698412698413
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0352,The system shall allow the user to create new blank projects,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0354,The system shall list all the user’s projects in the system,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8135593220338984
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0355,The system shall display all the project details,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8541666666666666
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0357,The system shall allow the user to change the project details for unlocked projects.,14,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0358,The system shall allow the user to ability to invalidate a locked project.,13,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8243243243243243
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0362,The system shall allow the user to delete unlocked projects.,10,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0363,The system shall allow the user to delete locked projects.,10,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8275862068965517
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0371,BiomeBGC model runs shall be monitored on a tile by tile basis.,12,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8095238095238095
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0382,The system shall delete the output data project if created,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8448275862068966
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0401,The system shall provide the portal admin a function to validate file references in the system correspond to actual files on the storage system.,24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0402,The system shall generate a listing of any missing files.,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8245614035087719
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0403,The system shall list all the compute nodes,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8372093023255814
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0404,The system shall display the compute node resource details,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8620689655172413
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0405,The system shall allow the admin to manage compute resources,10,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.85
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0406,The system shall allow the admin to change compute node settings,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.84375
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0408,The system shall allow the portal admin to control the following system settings,13,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.85
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0409,The web portal shall be usable in the following web browsers,11,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8333333333333334
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0410,5 The system shall require the users enable cookies to use the system.,13,high,True,True,True,,,,clean,clean,,,,,,,,,,0.8
a038f2404d,2004 - grid bgc.pdf,a038f2404d_R0411,5.1.1.1 The system shall allow users the ability to store data on the NCAR Mass Storage System.,20,high,True,True,True,,,low,clean,clean,,,,,,,,,,0.7473684210526316
29def46a9b,2004 - ijis.doc,29def46a9b_R0023,| |must be qualified by the Administrative Judicial |,7,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7924528301886793
29def46a9b,2004 - ijis.doc,29def46a9b_R0032,"Where such processes or constraints apply to only one business use case, they should be presented as special requirements of that business use case.",24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.831081081081081
d763821f01,2004 - jse.doc,d763821f01_R0065,"9 SWIFT message types must be provided for, as detailed in the below",13,high,True,True,True,,,low,clean,clean,,,,,,,,,,0.7941176470588235
d763821f01,2004 - jse.doc,d763821f01_R0075,| | | |(ISIN) | |Sub-field 1 should not |,6,high,True,True,True,,,,clean,clean,,,,,,,,,,0.5121951219512195
d763821f01,2004 - jse.doc,d763821f01_R0076,This should not have any contents.,6,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8235294117647058
d763821f01,2004 - jse.doc,d763821f01_R0077,block and it should have a value of GENL.,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7804878048780488
d763821f01,2004 - jse.doc,d763821f01_R0078,and it should have a value of GENL.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7714285714285715
d763821f01,2004 - jse.doc,d763821f01_R0079,Details block and it should have a value of MMID.,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7959183673469388
d763821f01,2004 - jse.doc,d763821f01_R0080,➢ Sub-field 1 should not be present,7,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7428571428571429
d763821f01,2004 - jse.doc,d763821f01_R0081,Financial Instrument Attributes block and should have a value of FIA.,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8405797101449275
d763821f01,2004 - jse.doc,d763821f01_R0086,spaces after the MMI Type must be filled with ‘X’s’.,11,high,True,False,True,,,,clean,clean,,,,,,,,,,0.75
d763821f01,2004 - jse.doc,d763821f01_R0089,Instrument Attributes block and should have a value of FIA.,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8305084745762712
d763821f01,2004 - jse.doc,d763821f01_R0090,Details block and should have a value of MMID.,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8043478260869565
d763821f01,2004 - jse.doc,d763821f01_R0102,General block and it should have a value of GENL.,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7959183673469388
d763821f01,2004 - jse.doc,d763821f01_R0109,block and it should have a value of LINK.,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7804878048780488
d763821f01,2004 - jse.doc,d763821f01_R0110,and it should have a value of LINK.,8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7714285714285715
d763821f01,2004 - jse.doc,d763821f01_R0113,This should match with the original MT598-150 sent by,10,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7169811320754716
d763821f01,2004 - jse.doc,d763821f01_R0115,"➢ Sub-field 2, if present, must match with the original",10,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7454545454545455
d763821f01,2004 - jse.doc,d763821f01_R0116,This should match with the original MT598-150 sent,9,high,True,True,True,,,,clean,clean,,,,,,,,,,0.72
d763821f01,2004 - jse.doc,d763821f01_R0117,attributes block and should have a value of FIA.,9,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8125
d763821f01,2004 - jse.doc,d763821f01_R0118,"(If present, this should match with the original MT598-150 sent by",12,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7121212121212122
d763821f01,2004 - jse.doc,d763821f01_R0126,"If present, this should match with the original",8,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8297872340425532
d763821f01,2004 - jse.doc,d763821f01_R0128,"If present, this should match with the original MT598-150 sent",11,high,True,True,True,,,,clean,clean,,,,,,,,,,0.7258064516129032
d763821f01,2004 - jse.doc,d763821f01_R0188,The front end for the monitoring of the issuance of ISINs must cater for the following functionality:,17,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8316831683168316
d763821f01,2004 - jse.doc,d763821f01_R0194,At the time of rejection (real time) a e-mail must also be sent to Clearing,16,high,True,False,False,,,,clean,clean,,,,,,,,,,0.7733333333333333
d763821f01,2004 - jse.doc,d763821f01_R0203,This screen must also be parameter driven so that we may request information:,13,high,True,False,False,,trailing_colon,,incompleteness,incompleteness,,,,,,,,,,0.8311688311688312
